date,Global_Horizontal_Radiation,Pyranometer_1,Wind_Speed,Temperature_Probe_1,Active_Power
2017/1/4 22:00,-3.740532299,-3.562150022,1.511388878,41.75461928,-0.020215474
2017/1/4 23:00,-3.040140132,-2.882544994,2.069999973,41.77302996,-0.02012618
2017/1/5 0:00,-2.755261322,-2.549744666,2.182499975,41.62616158,-0.019769439
2017/1/5 1:00,-2.444135388,-2.275813748,2.515833358,41.56953748,-0.019919817
2017/1/5 2:00,-2.682768166,-2.429571986,2.498055537,41.13825639,-0.019955965
2017/1/5 3:00,-3.209510863,-2.948105613,2.066388915,40.36591816,-0.019996734
2017/1/5 4:00,-3.106772323,-2.835579614,2.715555509,39.80127748,-0.020013902
2017/1/5 5:00,-3.020657112,-2.797140599,2.172222177,39.17081547,-0.019978815
2017/1/5 6:00,48.69203175,20.56009031,2.62944446,39.71263313,0.277031069
2017/1/5 7:00,168.3595565,107.1266915,4.167499979,43.04866536,2.693802983
2017/1/5 8:00,490.5872091,379.7523448,4.650833329,48.33640575,8.746538162
2017/1/5 9:00,711.7857107,614.2604268,4.802500049,54.17534351,13.23894525
2017/1/5 10:00,896.9500936,818.4283295,4.321666678,60.21402327,16.66918691
2017/1/5 11:00,1028.392273,968.8597361,4.148888846,65.86037095,18.86086512
2017/1/5 12:00,1093.8579,1055.749675,3.604166647,69.25479635,19.71572113
2017/1/5 13:00,1092.513814,1065.686208,3.281388859,71.17244784,19.5328536
2017/1/5 14:00,1026.37561,999.4925233,3.011388918,70.2386481,18.28641494
2017/1/5 15:00,897.3779297,868.9014943,2.635833303,69.05256335,15.99033213
2017/1/5 16:00,728.6053111,697.7777862,3.180277765,62.21975772,11.31664979
2017/1/5 17:00,487.3160909,449.3354925,2.973333279,56.76188119,6.597844283
2017/1/5 18:00,231.0526746,191.1296616,3.19083333,50.98996639,2.211013958
2017/1/5 19:00,35.15120356,21.31619462,2.396944463,46.63546912,0.180605583
2017/1/5 20:00,-4.669471026,-4.260319491,1.732500007,44.16987896,-0.020296279
2017/1/5 21:00,-3.902809978,-3.650532285,1.266944438,43.17393176,-0.020163014
2017/1/5 22:00,-3.291972598,-3.090499123,1.497777775,42.93201478,-0.019990727
2017/1/5 23:00,-3.411671221,-3.074380418,0.900555551,42.13788096,-0.019854967
2017/1/6 0:00,-3.542474369,-3.206393162,0.8163889,41.72954273,-0.019590619
2017/1/6 1:00,-3.94140178,-3.668304225,0.336388895,40.62104003,-0.019810098
2017/1/6 2:00,-3.229595105,-3.144974033,0.545833341,39.98508167,-0.019823533
2017/1/6 3:00,-2.727894386,-2.742696365,0.409166679,39.68970521,-0.019815236
2017/1/6 4:00,-2.419312656,-2.277365218,0.486944453,39.68273544,-0.019939959
2017/1/6 5:00,-2.631024748,-2.58524841,0.321944447,39.46749656,-0.019916655
2017/1/6 6:00,41.92463893,18.39151426,0.347500006,39.90895621,0.243732398
2017/1/6 7:00,172.4258143,107.7567097,0.953888872,44.33852514,2.614407525
2017/1/6 8:00,456.6551081,355.2312635,0.974444439,52.62221909,8.048382164
2017/1/6 9:00,704.6123759,608.5729396,1.708055556,61.23271274,12.87170935
2017/1/6 10:00,855.1967774,778.6086731,2.092499981,66.36757914,15.62287672
2017/1/6 11:00,828.5025126,772.9614207,2.501388878,68.30343978,15.0647587
2017/1/6 12:00,768.2659276,738.518186,2.469722221,67.25357246,13.30884302
2017/1/6 13:00,931.6260274,905.2432989,2.295555552,68.99834983,17.87289607
2017/1/6 14:00,1028.865046,999.9052072,2.331388871,75.11290105,17.98701263
2017/1/6 15:00,767.6179683,732.7279066,2.170277755,67.75960541,13.13557434
2017/1/6 16:00,714.8750814,676.6448161,2.574444453,65.74948629,11.49761383
2017/1/6 17:00,416.639115,383.7359625,2.618055572,57.6502533,6.283320069
2017/1/6 18:00,227.05638,188.7577763,2.638611098,52.16139348,2.255629346
2017/1/6 19:00,26.47065969,20.36540736,1.523611103,47.42293803,0.248813991
2017/1/6 20:00,-4.319884241,-3.970123053,1.125277782,45.01678721,-0.020427444
2017/1/6 21:00,-3.680335562,-3.31375126,0.956944441,44.14479573,-0.020195022
